DEPTH,PHIE,SWE,VSH,PERM_TIM,GR,CALI,RHOB,ILD,NPHI
3609.1368,0.044,0.223,0.08,0.01,39.85430145,12.17380047,2.230000019,17.59029961,23.98080063
3609.2892,0.064,0.26,0.07,0.052,38.24430084,12.17490006,2.201400042,16.64539909,23.97809982
3609.4416,0.051,0.326,0.06,0.02,36.6949997,12.15999985,2.212800026,15.41679955,23.97540093
3609.594,0.028,0.477,0.046,0.001,34.12060165,12.23740006,2.234499931,14.19659996,24.06609917
3609.7464,0.017,0.532,0.044,0.0,33.81430054,12.2184,2.247999907,13.44099999,22.57729912
3610.356,0.054,0.419,0.079,0.024,39.67340088,12.18270016,2.217999935,9.165100098,21.81920052
3610.5084,0.076,0.331,0.103,0.116,43.23229981,12.17310047,2.199399948,8.737799645,23.2385006
3610.6608,0.082,0.319,0.116,0.161,44.95330048,12.18500042,2.196899891,8.089400291,24.81669998
3610.8132,0.089,0.305,0.129,0.233,46.67150116,12.18610001,2.192800045,7.573400021,25.64900017
3610.9656,0.089,0.302,0.136,0.232,47.51229858,12.16709995,2.195100069,7.293600082,26.04929924
3611.5752,0.089,0.324,0.185,0.23,52.92570114,12.19169998,2.209700108,5.062799931,25.76420021
3611.88,0.088,0.275,0.263,0.215,60.02259827,12.19390011,2.230099917,4.291500092,27.2866993
3612.0324,0.089,0.27,0.283,0.226,61.63460159,12.20069981,2.233200073,4.068500042,26.56990051
3612.1848,0.095,0.291,0.286,0.316,61.88499832,12.19610024,2.225399971,3.71420002,25.72750092
3612.7944,0.089,0.256,0.452,0.229,72.64070129,12.18050003,2.262099981,2.717799902,26.4878006
3612.9468,0.087,0.251,0.496,0.206,74.96399689,12.16160011,2.270800114,2.537400007,26.85359955
3613.0992,0.089,0.256,0.518,0.226,76.07420349,12.2027998,2.271500111,2.378000021,27.64579964
3613.2516,0.085,0.268,0.513,0.188,75.82039642,12.20390034,2.27519989,2.297600031,28.47649956
3613.404,0.084,0.31,0.466,0.183,73.40630341,12.20510006,2.269500017,2.177700043,28.77519989
3614.0136,0.061,0.268,0.498,0.043,75.09220123,12.18939972,2.302400112,2.377300024,27.60149956
3614.166,0.069,0.243,0.515,0.071,75.90820313,12.1906004,2.295700073,2.537100077,29.52370071
3614.3184,0.062,0.246,0.487,0.044,74.48539734,12.19169998,2.300499916,2.657000065,29.32369995
3614.4708,0.034,0.24,0.48,0.003,74.13140106,12.19279957,2.333199978,2.775899887,29.09889984
3614.6232,0,1,0.547,0.0,77.46140289,12.21399975,2.391400099,2.896600008,28.42869949
3615.2328,0,1,1.0,0.0,95.11049652,12.31879997,2.468499899,3.096199989,32.1590004
3615.3852,0,1,0.907,0.0,91.11139679,12.25969982,2.437299967,3.162800074,31.45369911
3615.5376,0,1,0.762,0.0,86.30139923,12.24069977,2.409699917,3.176100016,30.07799912
3615.69,0,1,0.741,0.0,85.53340149,12.22179985,2.413800001,3.176000118,28.41830063
3615.8424,0,1,0.85,0.0,89.30809784,12.26650047,2.440999985,3.135999918,28.55900002
3616.452,0,1,1.0,0.0,96.28299713,12.28750038,2.488399983,2.736399889,29.90279961
3616.6044,0,1,1.0,0.0,95.28620148,12.29399967,2.47420001,2.467299938,30.21680069
3616.7568,0,1,1.0,0.0,94.80619812,12.28969955,2.453000069,2.057199955,30.14949989
3616.9092,0,1,0.996,0.0,93.75119782,12.28079987,2.442600012,2.057199955,29.22710037
3617.6712,0,1,0.612,0.0,80.43360138,12.30449963,2.404500008,1.378100038,28.32329941
3617.8236,0.007,0.504,0.471,0.0,73.67469788,12.25339985,2.365200043,1.347900033,28.54520035
3617.976,0.012,0.701,0.331,0.0,65.14969635,12.2184,2.336699963,1.378000021,28.2656002
3618.1284,0.031,0.936,0.242,0.002,58.32720184,12.23960018,2.295900106,1.390200019,28.25530052
3618.2808,0.042,1,0.195,0.008,53.92250061,12.24069977,2.270499945,1.497799993,28.3076992
3618.8904,0.08,0.68,0.212,0.146,55.55260086,12.26519966,2.227200031,2.056900024,26.95980072
3619.0428,0.092,0.508,0.266,0.274,60.31990051,12.2663002,2.224900007,2.221800089,26.48220062
3619.1952,0.088,0.386,0.337,0.22,65.60620117,12.24740028,2.244400024,2.376399994,26.66799927
3619.3476,0.079,0.26,0.45,0.137,72.50579834,12.25599957,2.273600102,2.695800066,27.20280075
3619.5,0.065,0.238,0.47,0.055,73.60769653,12.22990036,2.294300079,2.832799912,27.62849999
3620.262,0,1,1.0,0.0,93.89630127,12.2755003,2.435899973,2.096600056,27.7935009
3620.4144,0.004,1,0.867,0.0,89.85179901,12.31369972,2.412499905,2.016700029,29.34840012
3620.5668,0,1,0.827,0.0,88.53890228,12.31779957,2.416699886,1.777099967,28.2159996
3620.7192,0,1,0.871,0.0,89.99849701,12.31890011,2.437599897,1.638800025,26.2833004
3621.4812,0,1,0.162,0.0,50.47880173,12.20530033,2.350800037,1.297799945,25.88100052
3621.6336,0,1,0.029,0.0,30.91570091,12.16230011,2.291599989,1.297799945,25.20079994
3621.786,0,1,0.011,0.0,26.99329948,12.16650009,2.268300057,1.304999948,24.27770042
3621.9384,0,1,0.0,0.0,23.5848999,12.09070015,2.27609992,1.297700048,22.37369919
3622.7004,0.009,1,0.004,0.0,25.33709908,12.21319962,2.234600067,1.235800028,23.55870056
3622.8528,0.02,1,0.02,0.0,28.91679955,12.21430016,2.230400085,1.257699966,23.71859932
3623.0052,0.015,1,0.032,0.0,31.43079948,12.17539978,2.243999958,1.257699966,23.91349983
3623.1576,0.014,1,0.038,0.0,32.67449951,12.17650032,2.248500109,1.257699966,24.54360008
3623.9196,0.028,1,0.029,0.001,30.90049934,12.1420002,2.226700068,1.33739996,26.14249992
3624.072,0.009,1,0.028,0.0,30.74489975,12.17210007,2.249599934,1.33739996,26.17149925
3624.2244,0.009,1,0.035,0.0,32.14820099,12.18430042,2.252799988,1.377300024,26.16880035
3624.3768,0.015,1,0.046,0.0,34.1637001,12.18540001,2.250699997,1.417199969,25.8484993
3625.1388,0.021,1,0.085,0.0,40.5970993,12.22420025,2.260499954,1.48969996,26.2894001
3625.2912,0.025,1,0.164,0.001,50.75370026,12.23209953,2.282299995,1.496999979,26.38960075
3625.4436,0.038,0.84,0.243,0.005,58.38610077,12.19320011,2.287100077,1.536900044,26.38689995
3625.596,0.058,0.72,0.28,0.035,61.3771019,12.16419983,2.269599915,1.536900044,27.10470009
3626.358,0.069,1,0.163,0.072,50.64239883,12.13589954,2.228600025,1.456900001,27.9878006
3626.5104,0.053,1,0.203,0.023,54.7541008,12.12100029,2.258500099,1.426699996,28.49810028
3626.6628,0.039,0.901,0.252,0.006,59.16839981,12.12209988,2.28730011,1.377099991,27.55060005
3626.8152,0.021,0.948,0.251,0.0,59.0542984,12.12320042,2.310199976,1.337100029,24.98119927
3627.5772,0,1,0.001,0.0,24.66939926,12.20870018,2.272799969,1.297099948,25.38850021
3627.7296,0,1,0.0,0.0,22.6522007,12.2098999,2.26880002,1.297099948,24.98719978
3627.882,0,1,0.0,0.0,21.82649994,12.26299954,2.250400066,1.297099948,23.98390007
3628.0344,0,1,0.0,0.0,21.18799973,12.25199986,2.248899937,1.318099976,23.22229958
3628.7964,0,1,0.0,0.0,23.0720005,12.23760033,2.246200085,1.257099986,23.74950028
3629.1012,0.013,1,0.0,0.0,24.00510025,12.15509987,2.226300001,1.257099986,24.10370064
3629.2536,0.01,1,0.0,0.0,24.02219963,12.16100025,2.230000019,1.23150003,24.10099983
3630.0156,0.007,1,0.0,0.0,23.20910072,12.16660023,2.23149991,1.217100024,24.91640091
3630.168,0.016,1,0.0,0.0,22.92670059,12.16769981,2.219899893,1.217100024,24.67320061
3630.3204,0.025,1,0.0,0.001,23.02729988,12.16880035,2.208699942,1.217000008,24.23010063
3630.4728,0.023,1,0.0,0.001,21.96349907,12.12819958,2.208699942,1.217000008,23.96999931
3631.2348,0.028,1,0.0,0.001,19.4538002,12.11559963,2.197900057,1.217000008,24.76029968
3631.3872,0.018,1,0.0,0.0,20.06979942,12.11670017,2.209399939,1.238999963,24.96220017
3631.5396,0.008,1,0.0,0.0,20.08709908,12.11779976,2.221899986,1.256800056,25.14979935
3631.692,0.01,1,0.0,0.0,21.08169937,12.1189003,2.22300005,1.256800056,25.5965004
3632.454,0.006,1,0.0,0.0,23.48290062,12.1644001,2.233299971,1.296599984,24.79780006
3632.6064,0.007,1,0.0,0.0,22.60460091,12.16549969,2.230499983,1.296599984,24.21859932
3632.7588,0,1,0.0,0.0,22.80249977,12.16660023,2.243200064,1.296599984,23.89710045
3633.6732,0,1,0.006,0.0,25.71389961,12.21319962,2.247100115,1.336400032,24.27140045
3633.8256,0.001,1,0.008,0.0,26.32920075,12.21430016,2.247800112,1.336400032,24.94449997
3633.978,0,1,0.019,0.0,28.80480003,12.21539974,2.258699894,1.336400032,24.8878994
3634.1304,0,1,0.025,0.0,29.95730019,12.21650028,2.25880003,1.336400032,24.36660004
3634.8924,0.008,1,0.025,0.0,30.0666008,12.18220043,2.249000073,1.328199983,24.36000061
3635.0448,0.016,1,0.039,0.0,32.77209854,12.18330002,2.245899916,1.336300015,24.47719955
3635.1972,0.024,1,0.046,0.001,34.17699814,12.18439961,2.240099907,1.336199999,24.8526001
3635.3496,0.021,1,0.043,0.0,33.67179871,12.18550015,2.242199898,1.336199999,25.09799957
3636.1116,0.027,1,0.026,0.001,30.1753006,12.15120029,2.225399971,1.336099982,23.97850037
3636.264,0.009,1,0.026,0.0,30.19210053,12.13399983,2.247699976,1.336099982,23.97570038
3636.4164,0.006,1,0.032,0.0,31.51259995,12.11359978,2.254400015,1.336099982,23.65789986
3636.5688,0.014,1,0.039,0.0,32.91249847,12.11470032,2.248500109,1.336099982,23.8743
3637.3308,0.03,1,0.058,0.002,36.28580093,12.12020016,2.237699986,1.615200043,24.87030029
3637.4832,0.039,1,0.05,0.005,34.8993988,12.12129974,2.223799944,1.748600006,23.26370049
3637.6356,0.028,1,0.036,0.001,32.34109879,12.12250042,2.230099917,1.849599958,22.86120033
3637.788,0.008,1,0.029,0.0,30.95709992,12.12360001,2.251499891,1.934200048,22.8090992
3638.55,0.013,0.317,0.521,0.0,76.23590088,12.24860001,2.36529994,1.934000015,28.28949928
3638.7024,0,1,0.671,0.0,82.87850189,12.28950024,2.441600084,1.814399958,30.22089958
3638.8548,0,1,0.568,0.0,78.45130158,12.29059982,2.432699919,1.774500012,30.3281002
3639.0072,0,1,0.36,0.0,67.11869812,12.25419998,2.372999907,1.694700003,29.19919968
3639.7692,0,1,0.036,0.0,32.32899857,12.15789986,2.304399967,1.495200038,20.44350052
3639.9216,0,1,0.024,0.0,29.77799988,12.10779953,2.301300049,1.40110004,20.38579941
3640.074,0,1,0.014,0.0,27.6201992,12.08049965,2.298500061,1.415500045,20.5802002
3640.2264,0,1,0.01,0.0,26.76099968,12.04179955,2.292599917,1.37559998,21.00329971
3640.9884,0,1,0.013,0.0,27.42280006,12.08720017,2.253799915,1.335600019,23.84259987
3641.1408,0,1,0.012,0.0,27.14119911,12.08829975,2.253799915,1.335600019,24.00849915
3641.2932,0,1,0.009,0.0,26.56119919,12.13049984,2.249200106,1.335600019,24.23209953
3641.4456,0,1,0.011,0.0,26.87649918,12.13029957,2.251399994,1.359899998,24.37120056
3641.598,0,1,0.011,0.0,26.89340019,12.13140011,2.259000063,1.375399947,24.36020088
3642.2076,0,1,0.002,0.0,24.87240028,12.17560005,2.280600071,1.335500002,23.62960053
3642.36,0,1,0.013,0.0,27.33370018,12.17669964,2.268199921,1.335500002,23.68190002
3642.5124,0,1,0.026,0.0,30.30080032,12.17780018,2.269200087,1.367300034,23.74410057
3642.6648,0,1,0.036,0.0,32.29259872,12.1789999,2.271600008,1.37530005,24.04190064
3642.8172,0,1,0.038,0.0,32.69620132,12.18010044,2.275099993,1.388700008,24.43250084
3643.4268,0.009,1,0.036,0.0,32.16609955,12.18449974,2.252500057,1.494799972,24.85490036
3643.5792,0.006,1,0.036,0.0,32.18280029,12.18560028,2.25699997,1.494799972,24.74469948
3643.7316,0,1,0.041,0.0,33.19649887,12.18669987,2.280900002,1.494799972,24.62210083
3643.884,0,1,0.066,0.0,37.70550156,12.14799976,2.294899941,1.494799972,24.73929977
3644.0364,0,1,0.088,0.0,41.00859833,12.1491003,2.315700054,1.475600004,24.95730019
3644.646,0,1,0.068,0.0,37.96780014,12.07409954,2.315700054,1.414899945,28.49489975
3644.9508,0.005,1,0.012,0.0,27.30080032,12.17469978,2.245100021,1.448699951,25.72730064
3645.1032,0.015,1,0.014,0.0,27.5795002,12.15690041,2.233799934,1.494600058,25.13750076
3645.2556,0.012,1,0.017,0.0,28.39150047,12.15799999,2.238899946,1.454699993,25.01479912
3645.8652,0,1,0.019,0.0,28.66979981,12.12269974,2.318300009,1.414800048,27.37269974
3646.0176,0,1,0.005,0.0,25.46890068,12.12380028,2.27940011,1.414800048,27.03919983
3646.17,0,1,0.0,0.0,23.81150055,12.08520031,2.268300057,1.414800048,21.81069946
3646.3224,0,1,0.0,0.0,22.64859963,12.04150009,2.269399881,1.378800035,21.56229973
3646.4748,0,1,0.0,0.0,22.66570091,12.04769993,2.260699987,1.374899983,21.90670013
3647.0844,0,1,0.0,0.0,22.13809967,12.09179974,2.249599934,1.295099974,22.16250038
3647.2368,0,1,0.0,0.0,22.56220055,12.09300041,2.274699926,1.295099974,21.9993
3647.3892,0,1,0.0,0.0,23.36380005,12.12220001,2.276900053,1.275500059,21.73450089
3647.5416,0,1,0.0,0.0,23.08289909,12.13490009,2.261199951,1.255200028,22.20330048
3647.694,0,1,0.0,0.0,23.10000038,12.13599968,2.251499891,1.253399968,22.63780022
3648.3036,0.014,1,0.0,0.0,22.87030029,12.06099987,2.221999884,1.215299964,23.61190033
3648.456,0.006,1,0.0,0.0,22.68230057,12.06210041,2.23119998,1.255100012,23.33600044
3648.6084,0,1,0.0,0.0,23.47920036,12.01580048,2.251100063,1.255100012,23.41460037
3648.7608,0,1,0.0,0.0,23.21920013,12.02460003,2.251399994,1.294899941,23.7656002
3648.9132,0.009,1,0.0,0.0,23.83169937,12.06550026,2.231100082,1.294899941,24.72270012
3649.5228,0.006,1,0.0,0.0,22.70899963,12.03020001,2.23210001,1.374600053,24.62870026
3649.6752,0.002,1,0.0,0.0,23.32130051,12.03129959,2.238100052,1.374500036,24.31189919
3649.8276,0,1,0.0,0.0,23.93359947,12.03240013,2.260400057,1.374500036,23.9470005
3649.98,0,1,0.0,0.0,23.95050049,12.05669975,2.270800114,1.374500036,22.40620041
3650.742,0,1,0.0,0.0,22.82299995,12.17039967,2.25819993,1.496399999,20.28700066
3650.8944,0,1,0.0,0.0,22.83510017,12.17720032,2.247699976,1.53670001,20.74069977
3651.0468,0,1,0.0,0.0,23.14500046,12.17800045,2.253000021,1.537199974,21.13089943
3651.1992,0,1,0.0,0.0,22.07719994,12.1590004,2.262200117,1.537700057,20.95030022
3651.3516,0,1,0.0,0.0,21.76189995,12.1796999,2.278300047,1.532600045,20.90950012
3651.9612,0,1,0.004,0.0,25.30179977,12.18299961,2.288800001,1.382400036,19.13640022
3652.1136,0,1,0.005,0.0,25.61170006,12.16390038,2.296499968,1.341400027,19.69759941
3652.266,0,1,0.004,0.0,25.32620049,12.16479969,2.293400049,1.341899991,21.38260078
3652.4184,0,1,0.0,0.0,23.55200005,12.16559982,2.263099909,1.342399955,23.21509934
3652.5708,0,1,0.0,0.0,21.77770042,12.16639996,2.239000082,1.342900038,23.74200058
3653.1804,0,1,0.0,0.0,23.31500053,12.24909973,2.252300024,1.504199982,22.48290062
3653.3328,0,1,0.0,0.0,21.05400085,12.17059994,2.257200003,1.544499993,22.18630028
3653.4852,0,1,0.0,0.0,20.36149979,12.12899971,2.274100065,1.544999957,22.17720032
3653.6376,0,1,0.0,0.0,21.53960037,12.1722002,2.262500048,1.54550004,22.45879936
3653.79,0,1,0.0,0.0,22.93700028,12.17300034,2.252500057,1.517500043,21.61450005
3654.3996,0,1,0.0,0.0,24.3477993,12.15649986,2.30369997,1.412700057,18.76460075
3654.552,0,1,0.002,0.0,24.91360092,12.1573,2.3197999,1.389000058,18.48130035
3654.7044,0,1,0.001,0.0,24.62800026,12.15810013,2.3197999,1.349699974,19.37269974
3654.8568,0,1,0.005,0.0,25.53370094,12.1590004,2.30369997,1.35010004,20.70680046
3655.0092,0,1,0.009,0.0,26.43950081,12.15979958,2.290999889,1.270900011,22.4116993
3655.6188,0.001,1,0.005,0.0,25.59480095,12.16310024,2.244899988,1.193199992,25.59440041
3655.7712,0.006,1,0.015,0.0,27.97229958,12.16390038,2.246000052,1.188699961,25.45229912
3655.9236,0,1,0.024,0.0,29.79059982,12.16469955,2.267199993,1.114500046,25.18959999
3656.076,0,1,0.039,0.0,32.78120041,12.18540001,2.285200119,1.075099945,27.24889946
3656.2284,0,1,0.023,0.0,29.63100052,12.16639996,2.261300087,1.075600028,28.24790001
3656.838,0,1,0.0,0.0,20.75390053,12.16969967,2.235300064,1.1329,24.88139916
3656.9904,0,1,0.0,0.0,21.17740059,12.1704998,2.252500057,1.237400055,26.14430046
3657.1428,0,1,0.0,0.0,20.94960022,12.15149975,2.240200043,1.343400002,26.24920082
3657.2952,0.017,1,0.0,0.0,21.06809998,12.1722002,2.213700056,1.397799969,26.48920059
3657.4476,0.025,1,0.0,0.001,23.0590992,12.17300034,2.209599972,1.517799974,26.68589973
3658.2096,0.007,1,0.136,0.0,47.55110169,12.17710018,2.296200037,2.157599926,24.90040016
3658.362,0.001,1,0.648,0.0,81.91339874,12.2553997,2.39470005,2.175400019,24.84810066
3658.5144,0.013,0.151,0.911,0.0,91.24680328,12.2276001,2.405200005,2.318000078,27.28389931
3658.6668,0.035,0.15,0.888,0.003,90.51260376,12.15970039,2.352999926,2.398099899,29.14690018
3659.2764,0.043,0.171,0.633,0.008,81.2940979,12.16300011,2.342099905,2.957900047,26.56760025
3659.4288,0.002,1,0.755,0.0,86.05509949,12.2116003,2.404200077,3.038000107,25.25169945
3659.5812,0,1,0.865,0.0,89.78070068,12.26509953,2.434299946,2.998699904,25.62750053
3659.7336,0.014,0.126,0.92,0.0,91.50370026,12.22509956,2.404900074,2.762000084,26.60429955
3659.886,0.009,0.121,1.0,0.0,93.95010376,12.1928997,2.417000055,2.64109993,27.52400017
3660.4956,0,1,1.0,0.0,96.58580017,12.26900005,2.400399923,1.686800003,28.53409958
3660.648,0.025,0.208,0.975,0.001,93.1324997,12.23009968,2.348700047,1.579300046,28.35149956
3660.8004,0.076,0.356,0.595,0.112,79.67639923,12.17129993,2.286000013,1.488600016,28.34889984
3660.9528,0.103,0.48,0.45,0.44,72.53700256,12.17210007,2.227600098,1.419999957,28.30489922
3661.1052,0.099,0.805,0.251,0.372,59.06800079,12.07359982,2.21359992,1.40989995,28.24480057
3661.7148,0.052,1,0.195,0.021,53.91139984,12.01749992,2.257800102,1.451699972,27.09499931
3661.8672,0.045,0.994,0.209,0.011,55.26319885,12.05799961,2.270100117,1.488299966,26.84110069
3662.172,0.066,0.764,0.267,0.061,60.41400147,12.05970001,2.257499933,1.493000031,27.41609955
3662.3244,0.069,0.797,0.254,0.074,59.30329895,12.02070046,2.25090003,1.493499994,28.09280014
3662.934,0.048,0.799,0.254,0.014,59.28649902,11.98429966,2.277400017,1.5352,27.50300026
3663.0864,0.051,0.785,0.257,0.019,59.59880066,12.02490044,2.273699999,1.535699964,28.0189991
3663.2388,0.049,0.781,0.255,0.016,59.41870117,12.02569962,2.27609992,1.560400009,27.22730064
3663.3912,0.059,0.862,0.226,0.037,56.85760117,12.04129982,2.256799936,1.563699961,27.29859924
3663.5436,0.089,0.788,0.233,0.227,57.52709961,12.07520008,2.222199917,1.577000022,27.63290024
3664.1532,0.051,0.609,0.283,0.018,61.63769913,12.07040024,2.280100107,1.817999959,27.70949936
3664.3056,0.056,0.439,0.363,0.028,67.34470367,12.07120037,2.288599968,1.977900028,27.20009995
3664.458,0.071,0.308,0.504,0.083,75.40429688,12.0323,2.291599989,2.033900023,27.19490051
3664.6104,0.049,0.192,0.778,0.015,86.87660217,12.05420017,2.300800085,2.138200045,27.17650032
3679.3932,0,1,0.492,0.0,75.05480194,13.01010037,2.460900068,2.225300074,35.97629929
3680.0028,0,1,0.202,0.0,56.35549927,12.27569962,2.320100069,1.470100045,24.60020065
3680.1552,0.019,1,0.079,0.0,42.42219925,12.23709965,2.261100054,1.39289999,24.12849999
3680.3076,0.024,1,0.052,0.001,38.3844986,12.22999954,2.245100021,1.311699987,24.68860054
3680.46,0.045,1,0.027,0.01,33.79299927,12.25290012,2.209100008,1.272400022,25.27449989
3680.6124,0.046,1,0.008,0.012,30.05850029,12.12170029,2.199100018,1.23300004,25.07040024
3681.222,0.031,1,0.0,0.002,27.94099999,12.16279984,2.211899996,1.314700007,24.5795002
3681.3744,0.017,1,0.004,0.0,29.15550041,12.12370014,2.233400106,1.315099955,24.1310997
3681.5268,0.006,1,0.007,0.0,29.77729988,12.12450028,2.247800112,1.315600038,24.09359932
3681.6792,0.007,1,0.008,0.0,30.02969933,12.12539959,2.246900082,1.324100018,24.25320053
3681.8316,0.013,1,0.009,0.0,30.1012001,12.12619972,2.239799976,1.316599965,24.38879967
3682.4412,0.03,1,0.044,0.002,37.02859879,12.14939976,2.234699965,1.365700007,24.25830078
3682.5936,0.04,1,0.056,0.006,39.04769898,12.15030003,2.227299929,1.398699999,24.03720093
3682.746,0.039,1,0.085,0.006,43.35329819,12.15110016,2.238800049,1.399199963,24.13299942
3682.8984,0.041,1,0.098,0.007,45.14490128,12.15190029,2.239799976,1.399700046,25.02109909
3683.0508,0.039,1,0.093,0.006,44.45000076,12.15279961,2.24119997,1.400200009,25.97450066
3683.6604,0.054,1,0.061,0.024,39.82220078,12.07629967,2.212100029,1.521600008,26.27129936
3683.8128,0.029,1,0.056,0.001,38.93709946,12.15690041,2.240999937,1.562000036,26.39859963
3683.9652,0.025,1,0.054,0.001,38.65039825,12.15769959,2.244899988,1.562399983,26.69599915
3684.1176,0.028,1,0.058,0.001,39.26160049,12.15859985,2.242599964,1.593899965,27.52140045
3684.27,0.048,1,0.064,0.014,40.31010056,12.15939999,2.220400095,1.603299975,27.41230011
3684.8796,0.065,1,0.142,0.057,50.39899826,12.14420033,2.222700119,1.700700045,27.04400063
3685.032,0.066,0.9,0.18,0.061,54.26649857,12.14360046,2.23029995,1.764999986,27.30579948
3685.1844,0.065,0.792,0.205,0.056,56.57920075,12.14439964,2.237400055,1.811400056,28.3560009
3685.3368,0.076,0.667,0.239,0.112,59.49160004,12.16520023,2.230700016,1.845700026,27.04430008
3685.4892,0.058,0.707,0.222,0.033,58.11930084,12.14610004,2.250099897,1.925899983,26.1949997
3686.0988,0,1,0.068,0.0,40.8614006,12.17090035,2.351000071,1.721199989,26.68020058
3686.2512,0,1,0.068,0.0,40.88840103,12.22480011,2.38319993,1.649399996,26.17539978
3686.4036,0,1,0.082,0.0,42.90039825,12.2908001,2.379600048,1.62469995,25.89010048
3686.556,0,1,0.092,0.0,44.25360107,12.23169994,2.322700024,1.595999956,26.03170013
3686.7084,0.032,1,0.098,0.002,45.11700058,12.19260025,2.252000094,1.49150002,25.92580032
3687.318,0.034,1,0.196,0.003,55.79959869,12.21590042,2.274300098,1.413800001,24.55990028
3687.4704,0.02,0.866,0.267,0.0,61.69720078,12.19680023,2.305500031,1.37440002,24.85880089
3687.6228,0.007,0.653,0.361,0.0,68.0338974,12.22819996,2.336299896,1.35769999,25.96829987
3687.7752,0.036,0.616,0.386,0.004,69.51170349,12.23480034,2.303200007,1.329599977,25.76580048
3687.9276,0.064,0.979,0.23,0.051,58.79349899,12.15929985,2.244199991,1.296200037,24.10770035
3688.5372,0.012,1,0.0,0.0,28.24699974,12.09010029,2.236500025,1.616899967,22.36090088
3688.6896,0.012,1,0.0,0.0,27.36090088,12.14350033,2.234400034,1.77670002,22.58939934
3688.842,0.006,1,0.003,0.0,28.75370026,12.14430046,2.244999886,1.905500054,22.75349999
3688.9944,0,1,0.01,0.0,30.46509934,12.14519978,2.264199972,1.976899982,22.70439911
3689.1468,0,1,0.018,0.0,32.17639923,12.14599991,2.289999962,2.043800116,22.70179939
3689.7564,0.046,0.207,0.846,0.012,88.47260284,12.22920036,2.335900068,1.819900036,25.2343998
3689.9088,0.058,0.212,0.869,0.035,89.1733017,12.15019989,2.286499977,1.729099989,26.03700066
3690.0612,0.058,0.226,0.87,0.035,89.18379974,12.15100002,2.263999939,1.621700048,27.26569939
3690.2136,0.068,0.35,0.568,0.071,78.51760101,12.22130013,2.284399986,1.582399964,27.19930077
3690.366,0.017,0.65,0.322,0.0,65.54519653,12.23250008,2.317800045,1.525099993,24.9769001
3690.9756,0.004,1,0.179,0.0,54.21060181,12.21749973,2.308099985,1.385599971,28.82169914
3691.2804,0.022,1,0.175,0.0,53.83819962,12.23750019,2.284699917,1.346699953,26.48010063
3691.4328,0.02,1,0.151,0.0,51.31679916,12.23840046,2.281199932,1.307399988,26.07489967
3691.5852,0.014,1,0.111,0.0,46.77199936,12.21920013,2.277800083,1.307800055,25.96570015
3692.1948,0.008,1,0.0,0.0,26.22780037,12.14960003,2.237499952,1.264099956,23.30599976
3692.3472,0,1,0.0,0.0,24.85580063,12.18340015,2.252500057,1.270400047,23.76309967
3692.4996,0,1,0.0,0.0,24.07299995,12.20419979,2.255000114,1.231099963,23.75900078
3692.652,0,1,0.0,0.0,23.24780083,12.20510006,2.253700018,1.258900046,23.92130089
3692.8044,0,1,0.0,0.0,23.87529945,12.2258997,2.247600079,1.271900058,24.02160072
3693.414,0.015,1,0.006,0.0,29.54150009,12.20909977,2.235800028,1.273800015,26.23590088
3693.5664,0.008,1,0.009,0.0,30.15690041,12.13770008,2.246299982,1.314200044,26.41360092
3693.7188,0.003,1,0.013,0.0,30.98629952,12.07730007,2.254899979,1.314599991,26.11050034
3693.8712,0,1,0.018,0.0,32.09370041,12.07800007,2.262099981,1.355000019,25.51399994
3694.0236,0,1,0.028,0.0,34.00759888,12.12049961,2.270900011,1.355499983,24.64559937
3694.6332,0.062,1,0.152,0.047,51.51549912,12.13589954,2.228600025,1.476899982,28.6196003
3694.7856,0.074,0.931,0.198,0.099,56.03469849,12.13679981,2.22510004,1.517199993,28.83589935
3694.938,0.07,0.776,0.244,0.078,59.89699936,12.13759995,2.238899946,1.557600021,27.82419968
3695.2428,0.056,0.635,0.289,0.029,63.31650162,12.13920021,2.264300108,1.67809999,27.58740044
3695.8524,0.06,0.334,0.592,0.04,79.53209686,12.14260006,2.296999931,1.600299954,26.01420021
3696.0048,0.043,0.241,0.853,0.009,88.67089844,12.12510014,2.339400053,1.551399946,26.41360092
3696.1572,0.023,0.216,1.0,0.0,98.63480377,12.15839958,2.351399899,1.48179996,27.11809921
3696.3096,0,1,1.0,0.0,101.4487,12.20499992,2.352499962,1.454900026,27.69449997
3696.462,0.021,0.228,1.0,0.0,99.07029724,12.18589973,2.322400093,1.403100014,28.0095005
3697.0716,0.066,0.683,0.299,0.062,64.00440216,12.1892004,2.253000021,1.484699965,28.93160057
3697.224,0.077,0.658,0.29,0.117,63.3445015,12.18999958,2.238800049,1.564900041,28.5862999
3697.3764,0.088,0.572,0.317,0.22,65.25409699,12.19089985,2.229000092,1.63530004,27.46209908
3697.5288,0.093,0.566,0.309,0.276,64.66950226,12.19169998,2.221899986,1.685400009,27.05610085
3697.6812,0.073,0.628,0.277,0.097,62.40370178,12.17249966,2.240600109,1.725700021,26.28689957
3698.2908,0.066,0.316,0.517,0.061,76.26660156,12.2038002,2.282000065,1.926800013,26.55330086
3698.4432,0.065,0.294,0.547,0.057,77.6085968,12.1967001,2.286200047,1.967100024,27.0522995
3698.5956,0.055,0.325,0.499,0.026,75.42369843,12.19750023,2.29399991,1.949300051,27.40159988
